date,open,high,low,close,volume,symbol,expiry,EMA_9,EMA_21,RSI_MA_14_20,ORB_High,ADX_14,Signal,EntryPrice,ExitPrice,StopLoss,Target
2025-08-26T10:10:00.000000,12533.7,12533.7,12530.75,12531.0,31,ULTRACEMCO,NaN,12527.457077346375,12552.651468557586,36.531068065079374,12599.9,61.04480386681091,,,,,
2025-08-26T10:15:00.000000,12531.0,12550.5,12529.0,12539.4,35,ULTRACEMCO,NaN,12529.8456618771,12551.446789597805,37.14067417234203,12599.9,60.80669862662485,,,,,
2025-08-26T10:20:00.000000,12539.4,12539.4,12539.4,12539.4,0,ULTRACEMCO,NaN,12531.75652950168,12550.351626907095,37.692222555103484,12599.9,60.58560090359494,,,,,
2025-08-26T10:25:00.000000,12539.4,12540.0,12535.65,12535.65,5,ULTRACEMCO,NaN,12532.535223601344,12549.015115370086,38.08654700701257,12599.9,60.42966122893837,,,,,
2025-08-26T10:30:00.000000,12535.65,12535.65,12535.0,12535.0,10,ULTRACEMCO,NaN,12533.028178881075,12547.741013972805,38.42436458966495,12599.9,60.29389680402757,,,,,
2025-08-26T10:35:00.000000,12535.0,12535.0,12534.5,12534.5,1,ULTRACEMCO,NaN,12533.32254310486,12546.537285429824,38.71444507344147,12599.9,60.175274338880264,,,,,
2025-08-26T10:40:00.000000,12534.5,12534.5,12534.5,12534.5,0,ULTRACEMCO,NaN,12533.558034483887,12545.442986754386,38.97689884447737,12599.9,60.06512490695776,,,,,
2025-08-26T10:45:00.000000,12534.5,12534.5,12534.5,12534.5,0,ULTRACEMCO,NaN,12533.74642758711,12544.448169776715,39.214357018271755,12599.9,59.96284329160115,,,,,
2025-08-26T10:50:00.000000,12534.5,12534.5,12534.5,12534.5,0,ULTRACEMCO,NaN,12533.897142069687,12543.543790706104,39.42920012789525,12599.9,59.867867505912876,,,,,
2025-08-26T10:55:00.000000,12534.5,12541.6,12534.5,12541.6,2,ULTRACEMCO,NaN,12535.43771365575,12543.367082460094,40.01234426402803,12599.9,59.26069612079573,,,,,
2025-08-26T11:00:00.000000,12541.6,12575.15,12541.6,12575.15,2,ULTRACEMCO,NaN,12543.3801709246,12546.256438600085,41.89825353173702,12599.9,56.65319600673867,,,,,
2025-08-26T11:05:00.000000,12575.15,12590.0,12575.15,12590.0,87,ULTRACEMCO,NaN,12552.70413673968,12550.233126000077,44.02937430764699,12599.9,53.50721360054412,,,,,
2025-08-26T11:10:00.000000,12590.0,12590.0,12575.35,12575.75,8,ULTRACEMCO,NaN,12557.313309391744,12552.552841818253,45.32760444872308,12599.9,50.58594422336347,,,,,
2025-08-26T11:15:00.000000,12575.75,12583.0,12562.5,12583.0,38,ULTRACEMCO,NaN,12562.450647513395,12555.320765289322,46.71741091334269,12599.9,48.351458806049216,,,,,
2025-08-26T11:20:00.000000,12583.0,12583.0,12583.0,12583.0,0,ULTRACEMCO,NaN,12566.560518010716,12557.83705935393,47.97485485752234,12599.9,46.2765794899717,,,,,
2025-08-26T11:25:00.000000,12583.0,12583.0,12583.0,12583.0,0,ULTRACEMCO,NaN,12569.848414408572,12560.124599412664,49.112542235589636,12599.9,44.349905839328294,,,,,
2025-08-26T11:30:00.000000,12583.0,12583.0,12583.0,12583.0,0,ULTRACEMCO,NaN,12572.478731526859,12562.20418128424,50.141878434793384,12599.9,42.56085173515942,,,,,
2025-08-26T11:35:00.000000,12583.0,12583.0,12583.0,12583.0,5,ULTRACEMCO,NaN,12574.582985221487,12564.0947102584,51.073182615025345,12599.9,40.899587209859746,,,,,
2025-08-26T11:40:00.000000,12583.0,12583.0,12551.0,12581.25,1024,ULTRACEMCO,NaN,12575.91638817719,12565.65428205309,51.81124600114149,12599.9,40.60479890886076,,,,,
2025-08-26T11:45:00.000000,12581.25,12633.0,12580.85,12633.0,230,ULTRACEMCO,NaN,12587.333110541751,12571.776620048264,53.92395072304368,12599.9,37.72253583286895,,,,,
2025-08-26T11:50:00.000000,12633.0,12635.05,12623.45,12635.05,66,ULTRACEMCO,NaN,12596.876488433401,12577.52874549842,55.873772845955465,12599.9,35.09342910094983,,,,,
2025-08-26T11:55:00.000000,12635.05,12640.0,12635.05,12640.0,61,ULTRACEMCO,NaN,12605.501190746721,12583.20795045311,57.73222498509901,12599.9,32.86025573345712,,,,,
2025-08-26T12:00:00.000000,12640.0,12650.0,12640.0,12650.0,4,ULTRACEMCO,NaN,12614.400952597378,12589.279954957374,59.595647090623444,12599.9,31.199677771822916,,,,,
2025-08-26T12:05:00.000000,12650.0,12650.0,12641.8,12642.1,38,ULTRACEMCO,NaN,12619.940762077902,12594.081777233976,60.82552236803425,12599.9,29.65771252173401,,,,,
2025-08-26T12:10:00.000000,12642.1,12662.0,12642.1,12662.0,205,ULTRACEMCO,NaN,12628.35260966232,12600.256161121797,62.31497042015926,12599.9,28.72448375975213,,,,,
2025-08-26T12:15:00.000000,12662.0,12674.95,12660.05,12673.3,19,ULTRACEMCO,NaN,12637.342087729856,12606.896510110724,63.84383408571729,12599.9,28.34858454295564,,,,,
2025-08-26T12:20:00.000000,12673.3,12673.3,12673.3,12673.3,0,ULTRACEMCO,NaN,12644.533670183884,12612.93319100975,65.22709168788884,12599.9,27.999535270216036,,,,,
2025-08-26T12:25:00.000000,12673.3,12674.0,12663.0,12665.05,32,ULTRACEMCO,NaN,12648.636936147108,12617.671082736137,66.00028809223251,12599.9,27.05275398438966,,,,,
2025-08-26T12:30:00.000000,12665.05,12667.0,12665.05,12667.0,3,ULTRACEMCO,NaN,12652.309548917687,12622.155529760124,66.74059298743286,12599.9,26.173599933265173,,,,,
