date,open,high,low,close,volume,symbol,EMA_9,EMA_21,RSI_MA_14_20,ORB_High,ADX_14,Signal
2025-09-01T13:00:00.000000,12715.0,12723.2,12715.0,12720.35,68,ULTRACEMCO,12703.236754223852,12696.574928326025,50.012922387081375,12695.15,19.15834175398397,
2025-09-01T13:05:00.000000,12720.35,12733.1,12720.35,12730.0,21,ULTRACEMCO,12708.589403379081,12699.613571205477,50.39148522363004,12695.15,20.28903982384327,
2025-09-01T13:10:00.000000,12730.0,12730.0,12730.0,12730.0,0,ULTRACEMCO,12712.871522703264,12702.37597382316,50.732312781193436,12695.15,21.338973745855487,
2025-09-01T13:15:00.000000,12730.0,12730.0,12716.7,12729.0,55,ULTRACEMCO,12716.097218162611,12704.796339839237,51.04766781625909,12695.15,21.08042725947526,
2025-09-01T13:20:00.000000,12729.0,12729.0,12729.0,12729.0,0,ULTRACEMCO,12718.67777453009,12706.996672581125,51.75851122612845,12695.15,20.84034837926505,
2025-09-01T13:25:00.000000,12729.0,12729.0,12729.0,12729.0,0,ULTRACEMCO,12720.742219624071,12708.99697507375,52.6958527430657,12695.15,20.61741799049842,
2025-09-01T13:30:00.000000,12729.0,12740.0,12729.0,12732.8,28,ULTRACEMCO,12723.153775699257,12711.160886430682,53.91135044893349,12695.15,21.096417376880158,
2025-09-01T13:35:00.000000,12732.8,12755.9,12732.8,12747.0,93,ULTRACEMCO,12727.923020559405,12714.418987664256,55.230000963096145,12695.15,22.33939525526429,
2025-09-01T13:40:00.000000,12747.0,12751.2,12747.0,12751.2,10,ULTRACEMCO,12732.578416447524,12717.762716058414,56.30144570338725,12695.15,23.493588999478128,
2025-09-01T13:45:00.000000,12751.2,12751.2,12735.1,12735.1,35,ULTRACEMCO,12733.08273315802,12719.338832780377,56.79410391361506,12695.15,23.400493108623888,
2025-09-01T13:50:00.000000,12735.1,12735.55,12735.1,12735.55,1,ULTRACEMCO,12733.576186526416,12720.812575254888,57.54627290562327,12695.15,23.314046924259234,
2025-09-01T13:55:00.000000,12735.55,12749.0,12735.55,12749.0,12,ULTRACEMCO,12736.660949221132,12723.375068413534,58.111358607084036,12695.15,23.976910140829556,
2025-09-01T14:00:00.000000,12749.0,12760.0,12744.65,12760.0,29,ULTRACEMCO,12741.328759376906,12726.704607648668,59.46822214259762,12695.15,25.099691956911805,
2025-09-01T14:05:00.000000,12760.0,12770.0,12752.95,12752.95,23,ULTRACEMCO,12743.653007501525,12729.090552407879,60.61465076368969,12695.15,26.545032592334906,
2025-09-01T14:10:00.000000,12752.95,12828.2,12752.95,12828.2,135,ULTRACEMCO,12760.56240600122,12738.100502188981,62.164208322351556,12695.15,29.32992034616546,
2025-09-01T14:15:00.000000,12828.2,12828.2,12808.6,12808.6,2,ULTRACEMCO,12770.169924800975,12744.509547444528,63.110014343384464,12695.15,31.91588754615097,
2025-09-01T14:20:00.000000,12815.0,12820.0,12809.05,12820.0,21,ULTRACEMCO,12780.13593984078,12751.372315858662,63.89624308725695,12695.15,34.317142803280376,
2025-09-01T14:25:00.000000,12820.0,12831.95,12820.0,12831.95,3,ULTRACEMCO,12790.498751872625,12758.69755987151,64.93899880344186,12695.15,36.75997164805616,
2025-09-01T14:30:00.000000,12831.95,12834.25,12831.95,12834.25,3,ULTRACEMCO,12799.2490014981,12765.565963519555,65.76421414849533,12695.15,39.06794698272769,
2025-09-01T14:35:00.000000,12834.25,12843.4,12809.0,12809.0,63,ULTRACEMCO,12801.19920119848,12769.514512290505,66.08226488667154,12695.15,39.288077455181096,
2025-09-01T14:40:00.000000,12809.0,12825.5,12809.0,12825.5,21,ULTRACEMCO,12806.059360958785,12774.604102082278,66.47582577974036,12695.15,39.492484322459255,
2025-09-01T14:45:00.000000,12825.5,12840.0,12825.05,12825.05,97,ULTRACEMCO,12809.857488767027,12779.190092802071,66.72265758484767,12695.15,40.11404628913123,
2025-09-01T14:50:00.000000,12825.05,12845.0,12825.05,12845.0,9,ULTRACEMCO,12816.885991013622,12785.172811638247,67.14667883348287,12695.15,40.82942883363126,
2025-09-01T14:55:00.000000,12845.0,12845.0,12822.0,12845.0,104,ULTRACEMCO,12822.508792810897,12790.611646943862,67.5961726046158,12695.15,41.23688632956462,
2025-09-01T15:00:00.000000,12845.0,12845.0,12831.8,12831.8,6,ULTRACEMCO,12824.367034248717,12794.356042676238,67.77307054757324,12695.15,41.61523971864559,
2025-09-01T15:05:00.000000,12831.8,12840.0,12829.65,12840.0,29,ULTRACEMCO,12827.493627398973,12798.505493342034,68.03449601230122,12695.15,41.76556679029405,
2025-09-01T15:10:00.000000,12840.0,12840.0,12817.75,12817.75,27,ULTRACEMCO,12825.544901919178,12800.254993947305,67.80499364618892,12695.15,40.850762135222524,
2025-09-01T15:15:00.000000,12817.75,12826.6,12799.05,12799.05,117,ULTRACEMCO,12820.245921535343,12800.145449043004,67.03753698162812,12695.15,38.637300806075814,
2025-09-01T15:20:00.000000,12799.05,12804.0,12795.3,12804.0,67,ULTRACEMCO,12816.996737228274,12800.495862766367,66.27300099153076,12695.15,36.338769862709334,
2025-09-01T15:25:00.000000,12804.0,12805.05,12780.0,12780.0,28,ULTRACEMCO,12809.597389782619,12798.63260251488,65.65228524443653,12695.15,34.19314863529291,
2025-09-02T09:15:00.000000,12819.95,12822.0,12790.85,12790.85,31,ULTRACEMCO,12805.847911826095,12797.925093195345,65.17827128453563,12822.0,32.25057935701289,
2025-09-02T09:20:00.000000,12790.85,12790.85,12746.85,12746.85,83,ULTRACEMCO,12794.048329460877,12793.281902904859,63.94928366959823,12822.0,31.42734013188678,
2025-09-02T09:25:00.000000,12746.85,12770.95,12746.85,12750.0,32,ULTRACEMCO,12785.238663568702,12789.347184458962,62.597417623795764,12822.0,30.662903708555397,
2025-09-02T09:30:00.000000,12750.0,12750.0,12744.55,12746.95,31,ULTRACEMCO,12777.580930854961,12785.492894962694,61.42343265608624,12822.0,30.04063709842456,
2025-09-02T09:35:00.000000,12746.95,12763.0,12746.95,12763.0,3,ULTRACEMCO,12774.664744683969,12783.448086329721,59.74286064390854,12822.0,28.713401686220884,
2025-09-02T09:40:00.000000,12763.0,12765.2,12759.85,12765.2,16,ULTRACEMCO,12772.771795747176,12781.789169390655,58.50701836337678,12822.0,27.35806620365534,
2025-09-02T09:45:00.000000,12765.2,12768.35,12763.05,12763.05,5,ULTRACEMCO,12770.827436597741,12780.08560853696,57.15213523078298,12822.0,25.91729344671341,
2025-09-02T09:50:00.000000,12763.05,12781.2,12763.05,12767.8,12,ULTRACEMCO,12770.221949278193,12778.968735033599,55.786978357712236,12822.0,24.262233590365234,
2025-09-02T09:55:00.000000,12767.8,12783.0,12767.8,12783.0,1,ULTRACEMCO,12772.777559422555,12779.335213666907,54.645672526815005,12822.0,22.82117121258139,
2025-09-02T10:00:00.000000,12783.0,12800.0,12783.0,12800.0,117,ULTRACEMCO,12778.222047538044,12781.213830606279,54.247279136575074,12822.0,22.325614603287224,
2025-09-02T10:05:00.000000,12800.0,12800.0,12790.0,12790.0,5,ULTRACEMCO,12780.577638030434,12782.012573278435,53.52820232625381,12822.0,21.865454894656928,
2025-09-02T10:10:00.000000,12790.0,12790.0,12780.45,12782.0,2,ULTRACEMCO,12780.862110424347,12782.011430253122,52.689730005757426,12822.0,20.82411708340802,
2025-09-02T10:15:00.000000,12782.0,12782.0,12782.0,12782.0,0,ULTRACEMCO,12781.089688339478,12782.010391139202,51.67406824173315,12822.0,19.857160544391174,
2025-09-02T10:20:00.000000,12782.0,12796.35,12782.0,12796.35,10,ULTRACEMCO,12784.141750671582,12783.31399194473,50.883450759666964,12822.0,19.717394144183487,
2025-09-02T10:25:00.000000,12796.35,12796.35,12796.35,12796.35,0,ULTRACEMCO,12786.583400537265,12784.499083586117,50.36542910577627,12822.0,19.587611058276345,
2025-09-02T10:30:00.000000,12796.35,12796.35,12767.9,12767.9,17,ULTRACEMCO,12782.846720429812,12782.99007598738,49.28591819088999,12822.0,18.66471131538571,
2025-09-02T10:35:00.000000,12767.9,12767.9,12755.0,12760.0,23,ULTRACEMCO,12778.277376343849,12780.900069079436,48.51418533199262,12822.0,18.423420831057175,
2025-09-02T10:40:00.000000,12760.0,12760.0,12741.0,12752.3,18,ULTRACEMCO,12773.081901075078,12778.300062799488,47.93474943435997,12822.0,18.78886652905869,
2025-09-02T10:45:00.000000,12752.3,12757.7,12752.3,12757.7,2,ULTRACEMCO,12770.005520860062,12776.427329817716,47.394019645965855,12822.0,19.128208962917245,
2025-09-02T10:50:00.000000,12757.7,12765.9,12757.7,12765.9,2,ULTRACEMCO,12769.18441668805,12775.470299834287,47.35695837760337,12822.0,18.895585215996345,
2025-09-02T10:55:00.000000,12765.9,12765.9,12765.9,12765.9,0,ULTRACEMCO,12768.52753335044,12774.600272576625,47.16462615892578,12822.0,18.67957745099837,
2025-09-02T11:00:00.000000,12765.9,12765.9,12753.85,12753.85,26,ULTRACEMCO,12765.592026680351,12772.713884160568,47.2857461305659,12822.0,19.053872968262336,
2025-09-02T11:05:00.000000,12753.85,12767.85,12753.85,12753.9,6,ULTRACEMCO,12763.253621344282,12771.003531055063,47.36146529934071,12822.0,19.256281676526246,
2025-09-02T11:10:00.000000,12753.9,12753.9,12753.9,12753.9,5,ULTRACEMCO,12761.382897075426,12769.448664595511,47.4697383044441,12822.0,19.444232619914168,
2025-09-02T11:15:00.000000,12753.9,12753.9,12753.9,12753.9,0,ULTRACEMCO,12759.88631766034,12768.035149632284,47.33107351317593,12822.0,19.618758495917234,
2025-09-02T11:20:00.000000,12753.9,12766.55,12750.0,12750.0,28,ULTRACEMCO,12757.909054128273,12766.395590574803,47.082728764349426,12822.0,18.75971133909886,
2025-09-02T11:25:00.000000,12750.0,12750.0,12750.0,12750.0,0,ULTRACEMCO,12756.327243302618,12764.905082340729,46.86313346397388,12822.0,17.9620246934818,
2025-09-02T11:30:00.000000,12750.0,12750.0,12750.0,12750.0,5,ULTRACEMCO,12755.061794642093,12763.550074855208,46.56434532679943,12822.0,17.221315665408813,
2025-09-02T11:35:00.000000,12750.0,12766.5,12750.0,12766.5,1,ULTRACEMCO,12757.349435713675,12763.818249868371,46.49808731980217,12822.0,16.68175872241258,
2025-09-02T11:40:00.000000,12766.5,12766.5,12750.0,12751.6,4,ULTRACEMCO,12756.19954857094,12762.707499880336,45.854275211494816,12822.0,16.180741561058937,
2025-09-02T11:45:00.000000,12751.6,12754.0,12751.2,12754.0,2,ULTRACEMCO,12755.75963885675,12761.915908982124,45.44077137629562,12822.0,15.715511339801981,
2025-09-02T11:50:00.000000,12754.0,12800.0,12753.45,12786.95,530,ULTRACEMCO,12761.997711085402,12764.191735438295,45.85140791510841,12822.0,17.595938182228263,
2025-09-02T11:55:00.000000,12786.95,12795.75,12782.7,12795.75,10,ULTRACEMCO,12768.748168868322,12767.060668580269,46.40155896138191,12822.0,19.3420488216241,
2025-09-02T12:00:00.000000,12795.75,12804.9,12795.75,12804.9,16,ULTRACEMCO,12775.978535094657,12770.500607800244,46.86204187352041,12822.0,21.279573978114144,
2025-09-02T12:05:00.000000,12804.9,12804.9,12766.55,12766.55,29,ULTRACEMCO,12774.092828075725,12770.141461636586,46.54657240130232,12822.0,20.903831414317015,
2025-09-02T12:10:00.000000,12766.55,12780.7,12766.55,12770.0,3,ULTRACEMCO,12773.27426246058,12770.128601487804,46.76658519465666,12822.0,20.55492760507682,
2025-09-02T12:15:00.000000,12770.0,12770.0,12770.0,12770.0,0,ULTRACEMCO,12772.619409968464,12770.116910443458,47.09872345650283,12822.0,20.23094549649664,
2025-09-02T12:20:00.000000,12770.0,12770.0,12770.0,12770.0,6,ULTRACEMCO,12772.09552797477,12770.106282221324,47.53726198938434,12822.0,19.93010496710076,
2025-09-02T12:25:00.000000,12770.0,12770.0,12763.8,12763.8,5,ULTRACEMCO,12770.436422379817,12769.532983837567,47.74871867331344,12822.0,19.186320612732015,
2025-09-02T12:30:00.000000,12763.8,12776.95,12763.55,12763.55,15,ULTRACEMCO,12769.059137903852,12768.98907621597,47.79837323248751,12822.0,18.905212925830256,
2025-09-02T12:35:00.000000,12763.55,12776.45,12763.55,12776.45,26,ULTRACEMCO,12770.537310323081,12769.667342014518,48.12444283099888,12822.0,18.64418435942148,
2025-09-02T12:40:00.000000,12776.45,12776.45,12758.7,12758.7,135,ULTRACEMCO,12768.169848258465,12768.670310922289,48.293608219650196,12822.0,18.000204715670865,
2025-09-02T12:45:00.000000,12758.7,12762.7,12758.7,12762.7,1,ULTRACEMCO,12767.075878606773,12768.127555383899,48.54749273544603,12822.0,17.40222361790244,
2025-09-02T12:50:00.000000,12762.7,12779.75,12762.7,12779.75,44,ULTRACEMCO,12769.610702885419,12769.184141258089,49.13445002603914,12822.0,17.9178522034685,
2025-09-02T12:55:00.000000,12779.75,12779.75,12775.45,12775.45,2,ULTRACEMCO,12770.778562308335,12769.75376478008,49.63112248927105,12822.0,18.396650175779843,
2025-09-02T13:00:00.000000,12775.45,12787.45,12775.3,12786.75,38,ULTRACEMCO,12773.972849846668,12771.2988770728,50.40966720291381,12822.0,19.271691163914063,
2025-09-02T13:05:00.000000,12786.75,12795.0,12786.75,12795.0,1,ULTRACEMCO,12778.178279877335,12773.453524611637,51.32630618689213,12822.0,20.469861513863957,
2025-09-02T13:10:00.000000,12795.0,12800.0,12788.05,12800.0,40,ULTRACEMCO,12782.542623901867,12775.866840556035,52.32399916236081,12822.0,21.822728600264536,
2025-09-02T13:15:00.000000,12800.0,12800.0,12800.0,12800.0,0,ULTRACEMCO,12786.034099121494,12778.06076414185,52.848199032733206,12822.0,23.07896232335079,
2025-09-02T13:20:00.000000,12800.0,12800.0,12770.0,12770.0,1,ULTRACEMCO,12782.827279297195,12777.327967401681,53.052370311291305,12822.0,21.57731720419447,
2025-09-02T13:25:00.000000,12770.0,12785.1,12770.0,12783.8,4,ULTRACEMCO,12783.021823437755,12777.916334001528,53.44580424103051,12822.0,20.182932450692167,
2025-09-02T13:30:00.000000,12783.8,12783.8,12775.05,12775.05,1,ULTRACEMCO,12781.427458750204,12777.655758183208,52.979322373369556,12822.0,18.88814660815432,
2025-09-02T13:35:00.000000,12775.05,12791.6,12775.0,12789.2,6,ULTRACEMCO,12782.981967000163,12778.705234712006,52.61991767996765,12822.0,18.245845160690305,
2025-09-02T13:40:00.000000,12789.2,12789.2,12770.05,12770.05,3,ULTRACEMCO,12780.39557360013,12777.918395192733,51.786398891672604,12822.0,17.24227166988043,
2025-09-02T13:45:00.000000,12770.05,12770.05,12770.05,12770.05,0,ULTRACEMCO,12778.326458880103,12777.203086538848,51.72883248773415,12822.0,16.310381999842694,
2025-09-02T13:50:00.000000,12770.05,12770.35,12760.0,12760.0,8,ULTRACEMCO,12774.661167104083,12775.63916958077,51.444965883867724,12822.0,15.655699980979913,
2025-09-02T13:55:00.000000,12760.0,12760.0,12737.9,12750.05,37,ULTRACEMCO,12769.738933683266,12773.312881437065,51.006433965851286,12822.0,16.406977613200045,
2025-09-02T14:00:00.000000,12750.05,12750.05,12730.75,12730.75,18,ULTRACEMCO,12761.941146946612,12769.44352857915,50.305670068738344,12822.0,17.4560190531248,
2025-09-02T14:05:00.000000,12730.75,12734.15,12707.6,12707.6,43,ULTRACEMCO,12751.07291755729,12763.82138961741,49.47290883754839,12822.0,19.358178189731227,
2025-09-02T14:10:00.000000,12707.6,12732.15,12707.6,12720.05,36,ULTRACEMCO,12744.868334045832,12759.842172379464,48.90666084461655,12822.0,21.124468816580052,
2025-09-02T14:15:00.000000,12720.05,12720.05,12720.0,12720.0,27,ULTRACEMCO,12739.894667236666,12756.220156708603,48.06340777079392,12822.0,22.76459582722539,
2025-09-02T14:20:00.000000,12720.0,12720.0,12701.05,12701.05,14,ULTRACEMCO,12732.125733789333,12751.204687916912,47.364504501648085,12822.0,24.93305188276608,
2025-09-02T14:25:00.000000,12701.05,12708.6,12700.0,12700.0,40,ULTRACEMCO,12725.700587031466,12746.549716288102,46.568671167111646,12822.0,26.978601373919116,
2025-09-02T14:30:00.000000,12700.0,12700.0,12690.0,12690.0,6,ULTRACEMCO,12718.560469625172,12741.408832989184,45.334229272804905,12822.0,29.173949527439934,
2025-09-02T14:35:00.000000,12690.0,12690.0,12690.0,12690.0,0,ULTRACEMCO,12712.848375700138,12736.73530271744,44.19007220585937,12822.0,31.21248709856641,SELL
2025-09-02T14:40:00.000000,12690.0,12730.0,12690.0,12730.0,32,ULTRACEMCO,12716.27870056011,12736.1230024704,43.67457097740264,12822.0,29.807511255354424,
2025-09-02T14:45:00.000000,12730.0,12740.0,12730.0,12740.0,2,ULTRACEMCO,12721.022960448088,12736.475456791273,43.18211549606578,12822.0,27.92080428621681,
2025-09-02T14:50:00.000000,12740.0,12740.0,12723.25,12723.25,4,ULTRACEMCO,12721.46836835847,12735.27314253752,42.367882670149754,12822.0,26.51685243052569,
2025-09-02T14:55:00.000000,12723.25,12733.95,12715.75,12733.95,78,ULTRACEMCO,12723.964694686776,12735.152856852292,41.7277849074446,12822.0,25.586080524939707,
2025-09-02T15:00:00.000000,12733.95,12733.95,12733.95,12733.95,1,ULTRACEMCO,12725.96175574942,12735.043506229356,41.747373205258086,12822.0,24.721792326895574,
2025-09-02T15:05:00.000000,12733.95,12733.95,12727.9,12727.9,5,ULTRACEMCO,12726.349404599536,12734.394096572141,41.41812414209943,12822.0,24.23161571099871,
2025-09-02T15:10:00.000000,12727.9,12743.55,12727.9,12740.75,68,ULTRACEMCO,12729.229523679629,12734.971905974673,41.47612826006795,12822.0,23.107068877935934,
2025-09-02T15:15:00.000000,12740.75,12740.75,12727.9,12727.9,5,ULTRACEMCO,12728.963618943702,12734.32900543152,41.079804678617776,12822.0,22.062846818663356,SELL
2025-09-02T15:20:00.000000,12727.9,12730.05,12717.95,12729.1,52,ULTRACEMCO,12728.990895154962,12733.853641301383,41.04412516710382,12822.0,21.663463787961092,
2025-09-02T15:25:00.000000,12729.1,12729.1,12700.0,12729.0,18,ULTRACEMCO,12728.99271612397,12733.412401183075,41.006723873787195,12822.0,22.157283153061012,
2025-09-03T09:15:00.000000,12729.0,12729.0,12657.3,12675.0,76,ULTRACEMCO,12718.194172899177,12728.102182893705,40.43588476924053,12744.55,23.99710603610695,SELL
2025-09-03T09:20:00.000000,12675.0,12691.65,12672.4,12683.25,6,ULTRACEMCO,12711.205338319342,12724.02471172155,40.17721133343278,12744.55,25.70551299893532,SELL
2025-09-03T09:25:00.000000,12683.25,12705.0,12683.25,12705.0,28,ULTRACEMCO,12709.964270655473,12722.295192474136,40.556867439552036,12744.55,26.34738287443513,SELL
2025-09-03T09:30:00.000000,12705.0,12724.55,12705.0,12724.55,2,ULTRACEMCO,12712.881416524378,12722.500174976487,41.47880586328477,12744.55,25.754614900586013,
2025-09-03T09:35:00.000000,12724.55,12744.55,12718.0,12740.0,37,ULTRACEMCO,12718.305133219503,12724.091068160442,42.342037387470725,12744.55,24.193854793746176,
2025-09-03T09:40:00.000000,12740.0,12751.1,12716.05,12716.05,2,ULTRACEMCO,12717.854106575602,12723.360061964038,42.89162782088575,12744.55,22.487790222121145,SELL
2025-09-03T09:45:00.000000,12716.05,12729.15,12716.05,12729.15,26,ULTRACEMCO,12720.11328526048,12723.886419967308,43.825353542098796,12744.55,20.90358740561219,
2025-09-03T09:50:00.000000,12729.15,12744.1,12729.15,12744.1,2,ULTRACEMCO,12724.910628208385,12725.724018152097,44.95297569411405,12744.55,20.122736999314697,
2025-09-03T09:55:00.000000,12744.1,12750.0,12744.1,12748.9,50,ULTRACEMCO,12729.708502566707,12727.830925592816,46.24321188996947,12744.55,19.65208584621169,
2025-09-03T10:00:00.000000,12748.9,12748.9,12730.1,12730.1,7,ULTRACEMCO,12729.786802053366,12728.037205084378,47.27064680245064,12744.55,18.470430051687114,
2025-09-03T10:05:00.000000,12730.1,12744.5,12729.65,12729.65,18,ULTRACEMCO,12729.759441642693,12728.18382280398,47.458083888451526,12744.55,17.349843722318834,
2025-09-03T10:10:00.000000,12729.65,12729.65,12711.0,12711.0,2,ULTRACEMCO,12726.007553314153,12726.621657094527,47.23888102508073,12744.55,16.821395884436804,
2025-09-03T10:15:00.000000,12711.0,12727.0,12710.8,12727.0,19,ULTRACEMCO,12726.206042651324,12726.656051904116,47.48944511181209,12744.55,16.339884053026463,
2025-09-03T10:20:00.000000,12727.0,12727.0,12727.0,12727.0,5,ULTRACEMCO,12726.36483412106,12726.687319912833,47.56587413533257,12744.55,15.892765923859718,
2025-09-03T10:25:00.000000,12727.0,12727.0,12727.0,12727.0,0,ULTRACEMCO,12726.491867296847,12726.715745375303,47.64230315885305,12744.55,15.47758480391917,
2025-09-03T10:30:00.000000,12727.0,12737.95,12727.0,12737.95,5,ULTRACEMCO,12728.783493837478,12727.737041250275,47.98138081575305,12744.55,14.392232438111801,
2025-09-03T10:35:00.000000,12737.95,12740.0,12727.05,12740.0,27,ULTRACEMCO,12731.026795069982,12728.851855682069,48.12810457642192,12744.55,13.470298551793604,
2025-09-03T10:40:00.000000,12740.0,12746.0,12740.0,12746.0,33,ULTRACEMCO,12734.021436055986,12730.41077789279,48.5754726486113,12744.55,12.984625573037333,
2025-09-03T10:45:00.000000,12746.0,12746.0,12727.0,12727.0,1,ULTRACEMCO,12732.617148844789,12730.100707175263,48.66819157646403,12744.55,12.414131425670064,
2025-09-03T10:50:00.000000,12727.0,12734.5,12727.0,12734.5,1,ULTRACEMCO,12732.993719075832,12730.500642886602,48.88704066974425,12744.55,11.884386860257598,
2025-09-03T10:55:00.000000,12734.5,12734.5,12734.5,12734.5,0,ULTRACEMCO,12733.294975260666,12730.864220806001,49.807107247835084,12744.55,11.392481192374593,
2025-09-03T11:00:00.000000,12734.5,12746.8,12734.5,12746.8,6,ULTRACEMCO,12735.995980208532,12732.312928005455,50.77577011793553,12744.55,11.080259176776611,
2025-09-03T11:05:00.000000,12746.8,12750.75,12741.35,12750.75,3,ULTRACEMCO,12738.946784166827,12733.989025459505,51.431730885811746,12744.55,11.043246261810257,
2025-09-03T11:10:00.000000,12750.75,12755.0,12750.75,12755.0,22,ULTRACEMCO,12742.15742733346,12735.899114054095,51.868336306210594,12744.55,11.278852664160254,
2025-09-03T11:15:00.000000,12755.0,12760.0,12755.0,12760.0,1,ULTRACEMCO,12745.725941866769,12738.090103685541,52.18361864536932,12744.55,11.808576622941704,
2025-09-03T11:20:00.000000,12760.0,12762.0,12760.0,12762.0,1,ULTRACEMCO,12748.980753493415,12740.263730623219,52.846306396498086,12744.55,12.424878353990929,
2025-09-03T11:25:00.000000,12762.0,12762.0,12762.0,12762.0,0,ULTRACEMCO,12751.584602794732,12742.239755112018,53.33725787134837,12744.55,12.99715853282235,
2025-09-03T11:30:00.000000,12762.0,12762.0,12762.0,12762.0,0,ULTRACEMCO,12753.667682235786,12744.036141010925,53.64541652825468,12744.55,13.528561556022956,
2025-09-03T11:35:00.000000,12762.0,12762.0,12762.0,12762.0,0,ULTRACEMCO,12755.334145788629,12745.66921910084,53.89649692629384,12744.55,14.022007220423518,
2025-09-03T11:40:00.000000,12762.0,12762.0,12738.6,12745.0,17,ULTRACEMCO,12753.267316630903,12745.608381000764,53.9330531719094,12744.55,13.72968315040251,
2025-09-03T11:45:00.000000,12745.0,12745.0,12745.0,12745.0,3,ULTRACEMCO,12751.613853304723,12745.553073637058,53.97572487628673,12744.55,13.458239371097289,
2025-09-03T11:50:00.000000,12745.0,12756.05,12745.0,12746.05,8,ULTRACEMCO,12750.50108264378,12745.598248760962,54.29148786235062,12744.55,12.740395462353062,
2025-09-03T11:55:00.000000,12746.05,12746.05,12746.05,12746.05,2,ULTRACEMCO,12749.610866115023,12745.63931705542,54.37820725140117,12744.55,12.073826118519136,
2025-09-03T12:00:00.000000,12746.05,12750.0,12746.05,12750.0,64,ULTRACEMCO,12749.688692892018,12746.035742777654,54.578406021829984,12744.55,11.785295271530943,
2025-09-03T12:05:00.000000,12750.0,12750.0,12745.0,12745.0,6,ULTRACEMCO,12748.750954313615,12745.941584343322,54.61845554319592,12744.55,11.41300738403442,
2025-09-03T12:10:00.000000,12745.0,12745.0,12745.0,12745.0,0,ULTRACEMCO,12748.000763450891,12745.855985766657,54.490964671707125,12744.55,11.067311488501934,
2025-09-03T12:15:00.000000,12745.0,12755.0,12745.0,12755.0,2,ULTRACEMCO,12749.400610760713,12746.68725978787,54.634338981618384,12744.55,11.613638136839597,
2025-09-03T12:20:00.000000,12755.0,12755.0,12745.05,12745.05,1,ULTRACEMCO,12748.53048860857,12746.538417988973,54.359195220225764,12744.55,12.120941453153142,
2025-09-03T12:25:00.000000,12745.05,12755.0,12745.05,12755.0,1,ULTRACEMCO,12749.824390886857,12747.307652717249,54.69359272670188,12744.55,12.592008818301434,
2025-09-03T12:30:00.000000,12755.0,12755.0,12755.0,12755.0,0,ULTRACEMCO,12750.859512709485,12748.006957015681,54.90358184955318,12744.55,13.029428514510561,
2025-09-03T12:35:00.000000,12755.0,12764.95,12755.0,12764.95,10,ULTRACEMCO,12753.677610167588,12749.54723365062,55.36665973655649,12744.55,14.295872909265716,
2025-09-03T12:40:00.000000,12764.95,12764.95,12764.95,12764.95,0,ULTRACEMCO,12755.93208813407,12750.947485136927,55.623640976961305,12744.55,15.471856990109789,
2025-09-03T12:45:00.000000,12764.95,12764.95,12747.0,12747.0,4,ULTRACEMCO,12754.145670507256,12750.588622851752,55.23602477508605,12744.55,14.37985153462901,
2025-09-03T12:50:00.000000,12747.0,12750.6,12745.0,12750.6,13,ULTRACEMCO,12753.436536405805,12750.589657137956,54.88110328421392,12744.55,13.562706694227106,
2025-09-03T12:55:00.000000,12750.6,12750.6,12750.6,12750.6,0,ULTRACEMCO,12752.869229124644,12750.590597398143,54.44472037621297,12744.55,12.80392934242534,
2025-09-03T13:00:00.000000,12750.6,12750.6,12750.6,12750.6,0,ULTRACEMCO,12752.415383299716,12750.59145218013,53.9751631885664,12744.55,12.099350372895127,
2025-09-03T13:05:00.000000,12750.6,12750.6,12750.6,12750.6,0,ULTRACEMCO,12752.052306639773,12750.592229254664,53.505606000919826,12744.55,11.445098472617074,
2025-09-03T13:10:00.000000,12750.6,12750.6,12709.95,12724.0,2,ULTRACEMCO,12746.441845311818,12748.174753867876,52.3138617016328,12744.55,13.819732458056441,
2025-09-03T13:15:00.000000,12724.0,12724.0,12724.0,12724.0,0,ULTRACEMCO,12741.953476249455,12745.977048970795,51.12211740234577,12744.55,16.02474973025014,
2025-09-03T13:20:00.000000,12724.0,12724.0,12704.75,12704.75,2,ULTRACEMCO,12734.512780999565,12742.229135427995,50.05695781660799,12744.55,18.827234498573002,
2025-09-03T13:25:00.000000,12704.75,12704.75,12696.25,12696.3,25,ULTRACEMCO,12726.870224799652,12738.053759479995,48.869030699214115,12744.55,21.695752173846767,
2025-09-03T13:30:00.000000,12696.3,12696.3,12690.0,12690.0,4,ULTRACEMCO,12719.496179839722,12733.685235890905,47.56881898798837,12744.55,24.540657994682096,
2025-09-03T13:35:00.000000,12690.0,12690.0,12674.8,12689.95,4,ULTRACEMCO,12713.586943871778,12729.709305355369,46.26792915464122,12744.55,27.56564759835633,
2025-09-03T13:40:00.000000,12689.95,12690.0,12689.95,12690.0,10,ULTRACEMCO,12708.869555097423,12726.099368504882,44.855712952003685,12744.55,30.37456651605383,SELL
2025-09-03T13:45:00.000000,12690.0,12690.0,12690.0,12690.0,0,ULTRACEMCO,12705.095644077937,12722.817607731711,43.60364599842901,12744.55,32.98284836820151,SELL
2025-09-03T13:50:00.000000,12690.0,12690.0,12690.0,12690.0,0,ULTRACEMCO,12702.07651526235,12719.83418884701,42.35157904485434,12744.55,35.40482437376721,SELL
