date,open,high,low,close,volume
2025-08-08 09:15:00+05:30,24775.0,24799.9,24760.0,24780.0,12000
2025-08-08 09:20:00+05:30,24780.0,24780.0,24757.3,24765.5,6375
2025-08-08 09:25:00+05:30,24765.5,24765.5,24715.0,24720.6,14475
2025-08-08 09:30:00+05:30,24720.6,24726.5,24706.7,24714.5,13575
2025-08-08 09:35:00+05:30,24714.5,24742.5,24705.2,24720.0,7200
2025-08-08 09:40:00+05:30,24720.0,24720.0,24701.0,24702.2,5250
2025-08-08 09:45:00+05:30,24702.2,24712.7,24692.0,24692.0,10350
2025-08-08 09:50:00+05:30,24692.0,24699.4,24685.0,24692.2,6150
2025-08-08 09:55:00+05:30,24692.2,24704.8,24685.0,24685.0,3825
2025-08-08 10:00:00+05:30,24685.0,24688.9,24661.1,24661.1,10725
2025-08-08 10:05:00+05:30,24661.1,24668.5,24650.1,24667.1,8925
2025-08-08 10:10:00+05:30,24667.1,24673.2,24660.0,24665.0,5475
2025-08-08 10:15:00+05:30,24665.0,24680.0,24657.0,24671.8,3675
2025-08-08 10:20:00+05:30,24671.8,24680.0,24661.0,24678.0,6300
2025-08-08 10:25:00+05:30,24678.0,24695.0,24675.0,24681.0,8400
2025-08-08 10:30:00+05:30,24681.0,24681.6,24642.6,24659.6,11175
2025-08-08 10:35:00+05:30,24659.6,24659.6,24651.0,24655.3,4200
2025-08-08 10:40:00+05:30,24655.3,24666.9,24651.0,24657.2,4575
2025-08-08 10:45:00+05:30,24657.2,24657.2,24633.0,24634.6,5550
2025-08-08 10:50:00+05:30,24634.6,24650.7,24625.3,24650.0,8100
2025-08-08 10:55:00+05:30,24650.0,24653.8,24625.0,24634.6,8400
2025-08-08 11:00:00+05:30,24634.6,24647.2,24632.0,24635.3,1500
2025-08-08 11:05:00+05:30,24635.3,24649.1,24635.3,24648.2,1950
2025-08-08 11:10:00+05:30,24648.2,24662.7,24640.3,24657.5,3750
2025-08-08 11:15:00+05:30,24657.5,24665.0,24655.0,24665.0,1950
2025-08-08 11:20:00+05:30,24665.0,24665.0,24642.0,24644.8,1575
2025-08-08 11:25:00+05:30,24644.8,24654.3,24643.1,24651.0,900
2025-08-08 11:30:00+05:30,24651.0,24654.0,24645.0,24654.0,900
2025-08-08 11:35:00+05:30,24654.0,24663.9,24642.0,24642.0,1350
2025-08-08 11:40:00+05:30,24642.0,24650.0,24638.3,24650.0,2475
2025-08-08 11:45:00+05:30,24650.0,24662.4,24650.0,24654.2,1875
2025-08-08 11:50:00+05:30,24654.2,24664.0,24646.7,24660.6,1425
2025-08-08 11:55:00+05:30,24660.6,24664.4,24640.0,24650.8,4200
2025-08-08 12:00:00+05:30,24650.8,24650.8,24613.1,24619.1,7800
2025-08-08 12:05:00+05:30,24619.1,24633.7,24615.4,24627.8,2325
2025-08-08 12:10:00+05:30,24627.8,24638.5,24627.8,24636.8,1725
2025-08-08 12:15:00+05:30,24636.8,24640.0,24630.0,24640.0,1275
2025-08-08 12:20:00+05:30,24640.0,24640.0,24630.0,24637.7,1725
2025-08-08 12:25:00+05:30,24642.2,24648.4,24634.1,24643.4,2325
2025-08-08 12:30:00+05:30,24643.4,24658.0,24643.4,24647.6,1650
2025-08-08 12:35:00+05:30,24647.6,24651.4,24635.9,24635.9,1725
2025-08-08 12:40:00+05:30,24635.9,24649.0,24635.9,24649.0,900
2025-08-08 12:45:00+05:30,24649.0,24660.0,24649.0,24660.0,2700
2025-08-08 12:50:00+05:30,24660.0,24684.9,24660.0,24684.0,4725
2025-08-08 12:55:00+05:30,24685.0,24699.0,24672.0,24672.0,5700
2025-08-08 13:00:00+05:30,24672.0,24679.1,24649.1,24652.0,3300
2025-08-08 13:05:00+05:30,24652.0,24661.6,24636.0,24646.3,1050
