date,open,high,low,close,volume
2025-06-27 09:15:00+05:30,26000.0,26000.0,25890.0,25912.6,34500
2025-06-27 09:45:00+05:30,25912.6,25942.7,25900.0,25932.4,7875
2025-06-27 10:15:00+05:30,25932.4,25950.0,25904.4,25930.0,10050
2025-06-27 10:45:00+05:30,25930.0,25973.9,25930.0,25965.9,14175
2025-06-27 11:15:00+05:30,25965.9,25977.3,25960.0,25973.0,14850
2025-06-27 11:45:00+05:30,25973.0,25995.0,25969.3,25990.0,6750
2025-06-27 12:15:00+05:30,25990.0,26020.0,25983.8,26016.2,11400
2025-06-27 12:45:00+05:30,26016.2,26025.9,25990.2,25990.6,14175
2025-06-27 13:15:00+05:30,25990.6,26009.9,25983.2,26002.0,5100
2025-06-27 13:45:00+05:30,26002.0,26019.0,26000.0,26019.0,4275
2025-06-27 14:15:00+05:30,26019.0,26019.0,25991.0,26010.0,6900
2025-06-27 14:45:00+05:30,26010.0,26017.7,25995.0,25998.0,11850
2025-06-27 15:15:00+05:30,25998.0,26019.9,25998.0,26019.9,8400
2025-06-30 09:15:00+05:30,26000.0,26049.9,25961.3,25972.6,22725
2025-06-30 09:45:00+05:30,25972.6,25989.0,25951.0,25985.0,15675
2025-06-30 10:15:00+05:30,25985.0,25985.0,25950.0,25954.0,7500
2025-06-30 10:45:00+05:30,25954.0,25962.8,25940.0,25941.6,5475
2025-06-30 11:15:00+05:30,25941.6,25955.9,25927.3,25955.9,7200
2025-06-30 11:45:00+05:30,25955.9,25959.0,25943.0,25951.5,3450
2025-06-30 12:15:00+05:30,25951.5,25968.3,25921.0,25922.0,10725
2025-06-30 12:45:00+05:30,25922.0,25938.4,25870.1,25881.2,14325
2025-06-30 13:15:00+05:30,25881.2,25889.6,25862.9,25876.1,8850
2025-06-30 13:45:00+05:30,25876.1,25876.1,25844.0,25860.0,8850
2025-06-30 14:15:00+05:30,25865.2,25875.9,25845.7,25865.0,8475
2025-06-30 14:45:00+05:30,25865.0,25889.8,25855.9,25884.0,5025
2025-06-30 15:15:00+05:30,25884.0,25895.0,25868.2,25885.0,6450
2025-07-01 09:15:00+05:30,25919.7,25940.0,25870.7,25935.0,11475
2025-07-01 09:45:00+05:30,25935.0,25948.0,25901.1,25909.8,6975
2025-07-01 10:15:00+05:30,25909.8,25929.1,25901.0,25911.0,3600
2025-07-01 10:45:00+05:30,25911.0,25915.0,25890.7,25895.0,3375
2025-07-01 11:15:00+05:30,25895.0,25906.0,25891.4,25898.0,2925
2025-07-01 11:45:00+05:30,25898.0,25898.0,25874.9,25888.2,3300
2025-07-01 12:15:00+05:30,25888.2,25922.9,25888.2,25916.7,3075
2025-07-01 12:45:00+05:30,25916.7,25919.3,25904.7,25906.7,2700
2025-07-01 13:15:00+05:30,25906.7,25914.2,25900.8,25901.2,3225
2025-07-01 13:45:00+05:30,25901.2,25924.8,25896.0,25924.5,3525
2025-07-01 14:15:00+05:30,25924.5,25925.0,25901.0,25905.0,6000
2025-07-01 14:45:00+05:30,25905.0,25918.1,25902.1,25902.1,2475
2025-07-01 15:15:00+05:30,25902.1,25917.9,25902.1,25907.0,3900
2025-07-02 09:15:00+05:30,25925.8,25955.0,25905.0,25909.0,10950
2025-07-02 09:45:00+05:30,25909.0,25922.5,25885.1,25897.9,3975
2025-07-02 10:15:00+05:30,25897.9,25897.9,25851.0,25865.0,8700
2025-07-02 10:45:00+05:30,25865.0,25865.0,25830.0,25836.8,6150
2025-07-02 11:15:00+05:30,25836.8,25854.9,25830.0,25841.6,4200
2025-07-02 11:45:00+05:30,25841.6,25860.0,25841.6,25860.0,1050
2025-07-02 12:15:00+05:30,25860.0,25863.0,25845.1,25855.7,1425
2025-07-02 12:45:00+05:30,25855.7,25855.7,25825.0,25828.0,6600
2025-07-02 13:15:00+05:30,25828.0,25828.0,25750.0,25765.2,14625
2025-07-02 13:45:00+05:30,25765.2,25794.2,25751.0,25789.8,11625
2025-07-02 14:15:00+05:30,25789.8,25792.2,25757.1,25777.8,10350
2025-07-02 14:45:00+05:30,25777.8,25823.0,25777.0,25811.0,5850
2025-07-02 15:15:00+05:30,25811.0,25813.5,25797.1,25797.1,4500
2025-07-03 09:15:00+05:30,25822.8,25884.7,25777.0,25840.0,15000
2025-07-03 09:45:00+05:30,25840.0,25907.0,25840.0,25877.0,14100
2025-07-03 10:15:00+05:30,25877.0,25910.0,25876.8,25896.0,6675
2025-07-03 10:45:00+05:30,25896.0,25910.0,25867.9,25904.8,5850
2025-07-03 11:15:00+05:30,25904.8,25920.0,25860.0,25860.1,6600
2025-07-03 11:45:00+05:30,25860.1,25868.2,25840.0,25860.8,5025
2025-07-03 12:15:00+05:30,25860.8,25873.9,25838.2,25868.9,3375
2025-07-03 12:45:00+05:30,25868.9,25868.9,25850.0,25854.5,825
2025-07-03 13:15:00+05:30,25854.5,25920.9,25834.6,25917.9,9225
2025-07-03 13:45:00+05:30,25917.9,25917.9,25840.0,25854.0,5550
2025-07-03 14:15:00+05:30,25854.0,25854.0,25751.0,25768.4,17325
2025-07-03 14:45:00+05:30,25768.4,25797.4,25758.1,25770.0,13350
2025-07-03 15:15:00+05:30,25770.0,25783.1,25760.0,25760.0,8400
2025-07-04 09:15:00+05:30,25782.7,25790.0,25710.6,25739.9,14550
2025-07-04 09:45:00+05:30,25739.9,25767.5,25732.4,25759.0,4650
2025-07-04 10:15:00+05:30,25759.0,25771.8,25755.0,25769.9,1650
2025-07-04 10:45:00+05:30,25769.9,25774.9,25764.0,25768.0,2625
2025-07-04 11:15:00+05:30,25768.0,25776.8,25700.0,25705.1,7950
2025-07-04 11:45:00+05:30,25705.1,25705.2,25675.0,25702.0,12225
2025-07-04 12:15:00+05:30,25702.0,25711.0,25696.1,25703.4,4125
2025-07-04 12:45:00+05:30,25703.4,25718.6,25695.0,25718.6,4725
2025-07-04 13:15:00+05:30,25718.6,25718.6,25702.0,25715.0,3375
2025-07-04 13:45:00+05:30,25715.0,25728.0,25710.0,25724.4,3300
2025-07-04 14:15:00+05:30,25724.4,25800.6,25720.0,25800.0,9525
2025-07-04 14:45:00+05:30,25800.0,25812.0,25786.6,25797.6,9075
2025-07-04 15:15:00+05:30,25797.6,25810.0,25788.6,25810.0,7500
2025-07-07 09:15:00+05:30,25799.8,25825.0,25741.0,25799.8,10950
2025-07-07 09:45:00+05:30,25799.8,25814.9,25773.0,25787.2,5325
2025-07-07 10:15:00+05:30,25787.2,25799.6,25775.0,25793.4,2625
2025-07-07 10:45:00+05:30,25793.4,25820.0,25792.1,25800.9,3675
2025-07-07 11:15:00+05:30,25800.9,25803.6,25789.2,25798.5,1575
2025-07-07 11:45:00+05:30,25798.5,25798.7,25771.7,25775.0,2850
2025-07-07 12:15:00+05:30,25775.0,25796.9,25767.9,25792.4,1875
2025-07-07 12:45:00+05:30,25792.4,25792.4,25763.0,25786.8,1275
