date,open,high,low,close,volume
2025-08-08 09:15:00+05:30,24775.0,24799.9,24768.2,24782.6,3825
2025-08-08 09:16:00+05:30,24782.6,24782.6,24766.0,24767.3,3075
2025-08-08 09:17:00+05:30,24767.3,24777.4,24760.0,24777.4,2475
2025-08-08 09:18:00+05:30,24777.4,24780.1,24770.7,24780.1,1800
2025-08-08 09:19:00+05:30,24789.4,24789.4,24776.4,24780.0,825
2025-08-08 09:20:00+05:30,24780.0,24780.0,24775.9,24780.0,825
2025-08-08 09:21:00+05:30,24780.0,24780.0,24765.0,24765.0,2250
2025-08-08 09:22:00+05:30,24765.0,24769.5,24760.0,24765.0,1125
2025-08-08 09:23:00+05:30,24765.0,24768.5,24765.0,24765.0,600
2025-08-08 09:24:00+05:30,24765.0,24766.9,24757.3,24765.5,1575
2025-08-08 09:25:00+05:30,24765.5,24765.5,24758.3,24758.3,450
2025-08-08 09:26:00+05:30,24758.3,24762.0,24751.0,24751.6,2025
2025-08-08 09:27:00+05:30,24751.6,24758.7,24748.0,24750.0,2700
2025-08-08 09:28:00+05:30,24750.0,24750.0,24730.0,24731.0,5475
2025-08-08 09:29:00+05:30,24730.0,24730.0,24715.0,24720.6,3825
2025-08-08 09:30:00+05:30,24720.6,24721.6,24718.0,24719.0,2400
2025-08-08 09:31:00+05:30,24719.0,24726.5,24706.7,24726.5,8100
2025-08-08 09:32:00+05:30,24726.5,24726.5,24720.0,24720.8,675
2025-08-08 09:33:00+05:30,24720.8,24723.6,24716.2,24722.0,1125
2025-08-08 09:34:00+05:30,24722.0,24724.0,24707.9,24714.5,1275
2025-08-08 09:35:00+05:30,24714.5,24716.8,24709.0,24709.0,1200
2025-08-08 09:36:00+05:30,24708.0,24725.0,24705.2,24725.0,1200
2025-08-08 09:37:00+05:30,24725.0,24728.5,24721.0,24728.5,1425
2025-08-08 09:38:00+05:30,24728.5,24742.5,24725.0,24725.0,2400
2025-08-08 09:39:00+05:30,24725.0,24725.0,24715.6,24720.0,975
2025-08-08 09:40:00+05:30,24720.0,24720.0,24711.0,24715.0,675
2025-08-08 09:41:00+05:30,24715.0,24715.0,24710.0,24710.3,1575
2025-08-08 09:42:00+05:30,24710.3,24710.7,24705.0,24705.8,900
2025-08-08 09:43:00+05:30,24705.8,24705.8,24701.0,24705.0,1350
2025-08-08 09:44:00+05:30,24705.0,24708.1,24702.2,24702.2,750
2025-08-08 09:45:00+05:30,24702.2,24702.3,24697.0,24700.0,4875
2025-08-08 09:46:00+05:30,24700.0,24712.7,24700.0,24710.7,2325
2025-08-08 09:47:00+05:30,24710.7,24710.7,24696.0,24696.0,1050
2025-08-08 09:48:00+05:30,24696.0,24696.0,24695.0,24695.0,1200
2025-08-08 09:49:00+05:30,24695.0,24696.0,24692.0,24692.0,900
2025-08-08 09:50:00+05:30,24692.0,24696.0,24690.0,24690.0,2250
2025-08-08 09:51:00+05:30,24690.0,24694.4,24689.3,24690.0,1200
2025-08-08 09:52:00+05:30,24690.0,24699.4,24685.0,24696.8,900
2025-08-08 09:53:00+05:30,24696.8,24698.9,24689.8,24689.8,675
2025-08-08 09:54:00+05:30,24689.8,24692.2,24685.0,24692.2,1125
2025-08-08 09:55:00+05:30,24692.2,24704.8,24692.2,24703.9,1575
2025-08-08 09:56:00+05:30,24703.9,24703.9,24686.0,24686.0,750
2025-08-08 09:57:00+05:30,24686.0,24695.0,24686.0,24695.0,525
2025-08-08 09:58:00+05:30,24695.0,24696.0,24688.0,24696.0,525
2025-08-08 09:59:00+05:30,24696.0,24696.0,24685.0,24685.0,450
2025-08-08 10:00:00+05:30,24685.0,24688.9,24677.7,24677.7,3975
2025-08-08 10:01:00+05:30,24676.7,24677.6,24671.0,24675.9,1800
2025-08-08 10:02:00+05:30,24675.9,24675.9,24665.3,24670.4,1800
2025-08-08 10:03:00+05:30,24670.4,24672.1,24665.0,24665.0,825
2025-08-08 10:04:00+05:30,24665.0,24669.9,24661.1,24661.1,2325
2025-08-08 10:05:00+05:30,24661.1,24665.3,24661.1,24665.0,1125
2025-08-08 10:06:00+05:30,24665.0,24665.0,24657.0,24660.0,1650
2025-08-08 10:07:00+05:30,24660.0,24660.0,24650.1,24659.1,3525
2025-08-08 10:08:00+05:30,24659.1,24666.0,24655.6,24663.0,1725
2025-08-08 10:09:00+05:30,24663.0,24668.5,24663.0,24667.1,900
2025-08-08 10:10:00+05:30,24667.1,24669.0,24663.5,24667.0,450
2025-08-08 10:11:00+05:30,24667.0,24673.2,24667.0,24673.0,975
2025-08-08 10:12:00+05:30,24673.0,24673.0,24660.0,24663.7,2700
2025-08-08 10:13:00+05:30,24663.7,24670.0,24663.7,24667.0,825
2025-08-08 10:14:00+05:30,24667.0,24669.2,24665.0,24665.0,525
2025-08-08 10:15:00+05:30,24665.0,24665.0,24662.0,24663.4,600
2025-08-08 10:16:00+05:30,24663.4,24665.6,24657.0,24665.6,750
2025-08-08 10:17:00+05:30,24665.6,24667.4,24662.9,24667.4,450
2025-08-08 10:18:00+05:30,24667.4,24680.0,24667.4,24676.1,1275
2025-08-08 10:19:00+05:30,24676.6,24676.6,24671.8,24671.8,600
2025-08-08 10:20:00+05:30,24671.8,24673.5,24665.0,24665.0,1050
2025-08-08 10:21:00+05:30,24665.0,24665.0,24661.0,24661.0,2775
2025-08-08 10:22:00+05:30,24661.0,24665.8,24661.0,24664.5,525
2025-08-08 10:23:00+05:30,24664.5,24679.2,24664.0,24679.2,600
2025-08-08 10:24:00+05:30,24679.2,24680.0,24678.0,24678.0,1350
2025-08-08 10:25:00+05:30,24678.0,24682.0,24676.9,24682.0,1200
2025-08-08 10:26:00+05:30,24682.0,24695.0,24680.0,24687.0,1575
2025-08-08 10:27:00+05:30,24687.0,24694.4,24682.0,24682.0,2850
2025-08-08 10:28:00+05:30,24682.0,24685.0,24678.0,24678.0,1875
2025-08-08 10:29:00+05:30,24678.0,24681.0,24675.0,24681.0,900
2025-08-08 10:30:00+05:30,24681.0,24681.6,24671.0,24671.0,375
2025-08-08 10:31:00+05:30,24671.0,24671.0,24660.0,24660.0,4350
2025-08-08 10:32:00+05:30,24660.0,24660.0,24642.6,24650.0,5175
2025-08-08 10:33:00+05:30,24650.0,24666.0,24650.0,24661.0,1050
2025-08-08 10:34:00+05:30,24661.0,24662.0,24659.6,24659.6,225
2025-08-08 10:35:00+05:30,24659.6,24659.6,24656.5,24656.5,75
2025-08-08 10:36:00+05:30,24656.5,24656.5,24652.0,24652.0,3000
2025-08-08 10:37:00+05:30,24652.0,24658.4,24652.0,24652.0,450
2025-08-08 10:38:00+05:30,24652.0,24652.0,24651.0,24651.0,300
2025-08-08 10:39:00+05:30,24651.0,24657.6,24651.0,24655.3,375
2025-08-08 10:40:00+05:30,24655.3,24655.3,24651.0,24651.0,975
2025-08-08 10:41:00+05:30,24651.0,24660.0,24651.0,24656.1,600
2025-08-08 10:42:00+05:30,24656.1,24666.9,24656.1,24664.4,2250
2025-08-08 10:43:00+05:30,24664.4,24665.3,24652.0,24652.0,675
2025-08-08 10:44:00+05:30,24652.0,24657.2,24652.0,24657.2,75
2025-08-08 10:45:00+05:30,24657.2,24657.2,24652.0,24652.0,600
2025-08-08 10:46:00+05:30,24652.0,24654.1,24649.6,24649.6,1050
2025-08-08 10:47:00+05:30,24649.6,24649.6,24642.0,24643.0,1275
2025-08-08 10:48:00+05:30,24643.0,24643.0,24633.0,24634.6,2025
2025-08-08 10:49:00+05:30,24634.6,24637.9,24634.6,24634.6,600
2025-08-08 10:50:00+05:30,24634.6,24638.0,24632.0,24632.0,450
2025-08-08 10:51:00+05:30,24632.0,24636.0,24631.0,24634.6,525
2025-08-08 10:52:00+05:30,24634.6,24637.0,24625.3,24637.0,4275
2025-08-08 10:53:00+05:30,24637.0,24647.8,24637.0,24643.4,2475
2025-08-08 10:54:00+05:30,24643.4,24650.7,24643.1,24650.0,375
