date,open,high,low,close,volume
2025-08-08 09:15:00+05:30,24775.0,24799.9,24715.0,24720.6,32850
2025-08-08 09:30:00+05:30,24720.6,24742.5,24701.0,24702.2,26025
2025-08-08 09:45:00+05:30,24702.2,24712.7,24685.0,24685.0,20325
2025-08-08 10:00:00+05:30,24685.0,24688.9,24650.1,24665.0,25125
2025-08-08 10:15:00+05:30,24665.0,24695.0,24657.0,24681.0,18375
2025-08-08 10:30:00+05:30,24681.0,24681.6,24642.6,24657.2,19950
2025-08-08 10:45:00+05:30,24657.2,24657.2,24625.0,24634.6,22050
2025-08-08 11:00:00+05:30,24634.6,24662.7,24632.0,24657.5,7200
2025-08-08 11:15:00+05:30,24657.5,24665.0,24642.0,24651.0,4425
2025-08-08 11:30:00+05:30,24651.0,24663.9,24638.3,24650.0,4725
2025-08-08 11:45:00+05:30,24650.0,24664.4,24640.0,24650.8,7500
2025-08-08 12:00:00+05:30,24650.8,24650.8,24613.1,24636.8,11850
2025-08-08 12:15:00+05:30,24636.8,24648.4,24630.0,24643.4,5325
2025-08-08 12:30:00+05:30,24643.4,24658.0,24635.9,24649.0,4275
2025-08-08 12:45:00+05:30,24649.0,24699.0,24649.0,24672.0,13125
2025-08-08 13:00:00+05:30,24672.0,24679.1,24636.0,24645.9,5475
2025-08-08 13:15:00+05:30,24645.9,24661.9,24625.0,24634.0,5175
2025-08-08 13:30:00+05:30,24634.0,24673.4,24623.8,24661.9,7875
2025-08-08 13:45:00+05:30,24661.9,24661.9,24632.4,24634.0,2550
2025-08-08 14:00:00+05:30,24634.0,24650.8,24605.0,24620.0,12450
2025-08-08 14:15:00+05:30,24620.0,24640.6,24602.4,24610.0,7425
2025-08-08 14:30:00+05:30,24610.0,24635.8,24600.0,24630.0,16200
2025-08-08 14:45:00+05:30,24630.0,24630.0,24615.9,24621.9,5625
2025-08-08 15:00:00+05:30,24621.9,24622.0,24551.1,24557.2,32400
2025-08-08 15:15:00+05:30,24557.2,24583.0,24557.2,24567.0,35550
2025-08-11 09:15:00+05:30,24571.1,24624.8,24544.8,24600.0,37425
2025-08-11 09:30:00+05:30,24600.0,24629.0,24560.0,24581.9,25500
2025-08-11 09:45:00+05:30,24581.9,24610.8,24560.9,24607.9,12450
2025-08-11 10:00:00+05:30,24607.9,24620.0,24597.4,24615.0,7350
2025-08-11 10:15:00+05:30,24615.0,24648.1,24611.0,24645.0,20175
2025-08-11 10:30:00+05:30,24645.0,24659.8,24638.4,24645.0,17925
2025-08-11 10:45:00+05:30,24645.0,24667.0,24639.6,24658.3,7650
2025-08-11 11:00:00+05:30,24658.3,24662.0,24626.8,24641.1,13725
